"Experiment","Sector","Type","Variable","GTAPVar","Description","Unit","Value","Region"
"ExB15","Mnfcs","tms changes","CNTqid","CNTqid","CNTqid","CNTqid",-23.4727306365967,"ROW"
"ExB15","Svces","TOTAL","CNTqid","CNTqid","CNTqid","CNTqid",-0.0811064690351486,"SSA"
"ExB15","Svces","TOTAL","CNTqid","CNTqid","CNTqid","CNTqid",3.12896251678467,"EU"
"ExB15","Svces","TOTAL","CNTqid","CNTqid","CNTqid","CNTqid",9.84521389007568,"ROW"
"ExB15","Svces","to changes","CNTqid","CNTqid","CNTqid","CNTqid",0.052157536149025,"SSA"
"ExB15","Svces","to changes","CNTqid","CNTqid","CNTqid","CNTqid",1.16686296463013,"EU"
"ExB15","Svces","to changes","CNTqid","CNTqid","CNTqid","CNTqid",6.14026498794556,"ROW"
"ExB15","Svces","txs changes","CNTqid","CNTqid","CNTqid","CNTqid",0.0151494033634663,"SSA"
"ExB15","Svces","txs changes","CNTqid","CNTqid","CNTqid","CNTqid",1.19311940670013,"EU"
"ExB15","Svces","txs changes","CNTqid","CNTqid","CNTqid","CNTqid",4.02561283111572,"ROW"
"ExB15","Svces","tms changes","CNTqid","CNTqid","CNTqid","CNTqid",-0.148414507508278,"SSA"
"ExB15","Svces","tms changes","CNTqid","CNTqid","CNTqid","CNTqid",0.770303249359131,"EU"
"ExB15","Svces","tms changes","CNTqid","CNTqid","CNTqid","CNTqid",-0.318048179149628,"ROW"
"ExB15","Food","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",-0.0710878446698189,"SSA"
"ExB15","Food","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",0.665121495723724,"EU"
"ExB15","Food","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",-1.96316385269165,"ROW"
"ExB15","Food","to changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.00318442983552814,"SSA"
"ExB15","Food","to changes","CNTqim","CNTqim","CNTqim","CNTqim",0.0805958136916161,"EU"
"ExB15","Food","to changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.149657055735588,"ROW"
"ExB15","Food","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.0873600766062737,"SSA"
"ExB15","Food","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.0461489595472813,"EU"
"ExB15","Food","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",-2.01887559890747,"ROW"
"ExB15","Food","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",0.0194566734135151,"SSA"
"ExB15","Food","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",0.630674660205841,"EU"
"ExB15","Food","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",0.205368772149086,"ROW"
"ExB15","Mnfcs","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",5.08504867553711,"SSA"
"ExB15","Mnfcs","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",-23.9080696105957,"EU"
"ExB15","Mnfcs","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",61.3497924804688,"ROW"
"ExB15","Mnfcs","to changes","CNTqim","CNTqim","CNTqim","CNTqim",0.526175141334534,"SSA"
"ExB15","Mnfcs","to changes","CNTqim","CNTqim","CNTqim","CNTqim",-2.07725834846497,"EU"
"ExB15","Mnfcs","to changes","CNTqim","CNTqim","CNTqim","CNTqim",7.14419174194336,"ROW"
"ExB15","Mnfcs","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",0.972413301467896,"SSA"
"ExB15","Mnfcs","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",-8.21163558959961,"EU"
"ExB15","Mnfcs","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",22.2453174591064,"ROW"
"ExB15","Mnfcs","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",3.58646059036255,"SSA"
"ExB15","Mnfcs","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",-13.6191692352295,"EU"
"ExB15","Mnfcs","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",31.9603080749512,"ROW"
"ExB15","Svces","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",0.316138386726379,"SSA"
"ExB15","Svces","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",-1.70397341251373,"EU"
"ExB15","Svces","TOTAL","CNTqim","CNTqim","CNTqim","CNTqim",2.15914034843445,"ROW"
"ExB15","Svces","to changes","CNTqim","CNTqim","CNTqim","CNTqim",0.0319626666605473,"SSA"
"ExB15","Svces","to changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.145643249154091,"EU"
"ExB15","Svces","to changes","CNTqim","CNTqim","CNTqim","CNTqim",0.229027390480042,"ROW"
"ExB15","Svces","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",0.0563866682350636,"SSA"
"ExB15","Svces","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.59217780828476,"EU"
"ExB15","Svces","txs changes","CNTqim","CNTqim","CNTqim","CNTqim",0.781156122684479,"ROW"
"ExB15","Svces","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",0.227787852287292,"SSA"
"ExB15","Svces","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",-0.966152608394623,"EU"
"ExB15","Svces","tms changes","CNTqim","CNTqim","CNTqim","CNTqim",1.14895737171173,"ROW"
"ExB15","Food","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",-3.25418519973755,"SSA"
"ExB15","Food","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",619.796020507812,"EU"
"ExB15","Food","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",1539.68005371094,"ROW"
"ExB15","Food","to changes","CNTqo","CNTqo","CNTqo","CNTqo",-0.311622887849808,"SSA"
"ExB15","Food","to changes","CNTqo","CNTqo","CNTqo","CNTqo",88.3266983032227,"EU"
"ExB15","Food","to changes","CNTqo","CNTqo","CNTqo","CNTqo",131.121139526367,"ROW"
"ExB15","Food","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",-0.797497093677521,"SSA"
"ExB15","Food","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",274.954711914062,"EU"
"ExB15","Food","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",686.157531738281,"ROW"
"ExB15","Food","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",-2.1450891494751,"SSA"
"ExB15","Food","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",256.514587402344,"EU"
"ExB15","Food","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",722.401550292969,"ROW"
"ExB15","Mnfcs","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",-134.821350097656,"SSA"
"ExB15","Mnfcs","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",1451.33605957031,"EU"
"ExB15","Mnfcs","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",-1360.61669921875,"ROW"
"ExB15","Mnfcs","to changes","CNTqo","CNTqo","CNTqo","CNTqo",-13.2526636123657,"SSA"
"ExB15","Mnfcs","to changes","CNTqo","CNTqo","CNTqo","CNTqo",151.79866027832,"EU"
"ExB15","Mnfcs","to changes","CNTqo","CNTqo","CNTqo","CNTqo",-124.987823486328,"ROW"
"ExB15","Mnfcs","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",-27.0430202484131,"SSA"
"ExB15","Mnfcs","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",515.8447265625,"EU"
"ExB15","Mnfcs","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",-504.901977539062,"ROW"
"ExB15","Mnfcs","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",-94.5311279296875,"SSA"
"ExB15","Mnfcs","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",783.692810058594,"EU"
"ExB15","Mnfcs","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",-730.726989746094,"ROW"
"ExB15","Svces","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",-16.7803649902344,"SSA"
"ExB15","Svces","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",551.86865234375,"EU"
"ExB15","Svces","TOTAL","CNTqo","CNTqo","CNTqo","CNTqo",-216.371383666992,"ROW"
"ExB15","Svces","to changes","CNTqo","CNTqo","CNTqo","CNTqo",-1.49455165863037,"SSA"
"ExB15","Svces","to changes","CNTqo","CNTqo","CNTqo","CNTqo",126.913230895996,"EU"
"ExB15","Svces","to changes","CNTqo","CNTqo","CNTqo","CNTqo",-13.7116355895996,"ROW"
"ExB15","Svces","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",-6.08085012435913,"SSA"
"ExB15","Svces","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",279.491516113281,"EU"
"ExB15","Svces","txs changes","CNTqo","CNTqo","CNTqo","CNTqo",-148.859924316406,"ROW"
"ExB15","Svces","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",-9.20496368408203,"SSA"
"ExB15","Svces","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",145.463760375977,"EU"
"ExB15","Svces","tms changes","CNTqo","CNTqo","CNTqo","CNTqo",-53.7997703552246,"ROW"
"ExB15","Food","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",36.3126449584961,"SSA"
"ExB15","Food","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-334.004028320312,"EU"
"ExB15","Food","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",63.5357398986816,"ROW"
"ExB15","Food","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",2.04935789108276,"SSA"
"ExB15","Food","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-151.23469543457,"EU"
"ExB15","Food","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",4.52086162567139,"ROW"
"ExB15","Food","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",37.0114250183105,"SSA"
"ExB15","Food","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",49.4839973449707,"EU"
"ExB15","Food","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",120.629348754883,"ROW"
"ExB15","Food","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-2.74814295768738,"SSA"
"ExB15","Food","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-232.238998413086,"EU"
"ExB15","Food","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-61.6143913269043,"ROW"
"ExB15","Mnfcs","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-19.1372489929199,"SSA"
"ExB15","Mnfcs","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",72.7233963012695,"EU"
"ExB15","Mnfcs","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-57.6120414733887,"ROW"
"ExB15","Mnfcs","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-1.5275810956955,"SSA"
"ExB15","Mnfcs","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",17.2677783966064,"EU"
"ExB15","Mnfcs","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-5.03877449035645,"ROW"
"ExB15","Mnfcs","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-11.2101936340332,"SSA"
"ExB15","Mnfcs","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",41.5276107788086,"EU"
"ExB15","Mnfcs","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-39.8894805908203,"ROW"
"ExB15","Mnfcs","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-6.39947462081909,"SSA"
"ExB15","Mnfcs","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",13.952094078064,"EU"
"ExB15","Mnfcs","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-12.6837911605835,"ROW"
"ExB15","Svces","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-0.121347829699516,"SSA"
"ExB15","Svces","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",135.625015258789,"EU"
"ExB15","Svces","TOTAL","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-37.7620582580566,"ROW"
"ExB15","Svces","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",0.145834237337112,"SSA"
"ExB15","Svces","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",60.9443740844727,"EU"
"ExB15","Svces","to changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-0.835298418998718,"ROW"
"ExB15","Svces","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-2.99394106864929,"SSA"
"ExB15","Svces","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",138.95198059082,"EU"
"ExB15","Svces","txs changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-117.471923828125,"ROW"
"ExB15","Svces","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",2.72676062583923,"SSA"
"ExB15","Svces","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",-64.281005859375,"EU"
"ExB15","Svces","tms changes","CNTqpd","CNTqpd","CNTqpd","CNTqpd",80.5452575683594,"ROW"
"ExB15","Food","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-60.6857872009277,"SSA"
"ExB15","Food","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",378.509185791016,"EU"
"ExB15","Food","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-537.926086425781,"ROW"
"ExB15","Food","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-2.71522545814514,"SSA"
"ExB15","Food","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",16.0853729248047,"EU"
"ExB15","Food","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-42.1464614868164,"ROW"
"ExB15","Food","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-75.1353149414062,"SSA"
"ExB15","Food","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-20.3420104980469,"EU"
"ExB15","Food","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-543.718811035156,"ROW"
"ExB15","Food","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",17.164758682251,"SSA"
"ExB15","Food","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",382.765777587891,"EU"
"ExB15","Food","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",47.9391555786133,"ROW"
"ExB15","Mnfcs","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",30.645133972168,"SSA"
"ExB15","Mnfcs","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-94.0390472412109,"EU"
"ExB15","Mnfcs","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",90.5113677978516,"ROW"
"ExB15","Mnfcs","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",3.19796919822693,"SSA"
"ExB15","Mnfcs","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-2.10687589645386,"EU"
"ExB15","Mnfcs","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",8.89010429382324,"ROW"
"ExB15","Mnfcs","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",3.31909370422363,"SSA"
"ExB15","Mnfcs","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-21.0049915313721,"EU"
"ExB15","Mnfcs","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",26.7315883636475,"ROW"
"ExB15","Mnfcs","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",24.1292419433594,"SSA"
"ExB15","Mnfcs","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-70.9272155761719,"EU"
"ExB15","Mnfcs","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",54.8896980285645,"ROW"
"ExB15","Svces","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",3.9343855381012,"SSA"
"ExB15","Svces","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-26.9281692504883,"EU"
"ExB15","Svces","TOTAL","CNTqpm","CNTqpm","CNTqpm","CNTqpm",38.6654930114746,"ROW"
"ExB15","Svces","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",0.40561705827713,"SSA"
"ExB15","Svces","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-0.921458959579468,"EU"
"ExB15","Svces","to changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",3.62417054176331,"ROW"
"ExB15","Svces","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",0.416509747505188,"SSA"
"ExB15","Svces","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-6.37118673324585,"EU"
"ExB15","Svces","txs changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",12.2722177505493,"ROW"
"ExB15","Svces","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",3.11243510246277,"SSA"
"ExB15","Svces","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",-19.6355304718018,"EU"
"ExB15","Svces","tms changes","CNTqpm","CNTqpm","CNTqpm","CNTqpm",22.7691097259521,"ROW"
"ExB15","Food","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Food","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Food","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Food","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Food","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Food","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Food","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Food","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Food","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Food","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Food","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Food","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Mnfcs","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Mnfcs","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Mnfcs","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Mnfcs","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Mnfcs","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Mnfcs","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Mnfcs","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Mnfcs","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Mnfcs","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Mnfcs","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Mnfcs","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Mnfcs","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Svces","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Svces","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Svces","TOTAL","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Svces","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Svces","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Svces","to changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Svces","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Svces","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Svces","txs changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Svces","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"SSA"
"ExB15","Svces","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"EU"
"ExB15","Svces","tms changes","CNTtech_aint","CNTtech_aint","CNTtech_aint","CNTtech_aint",0,"ROW"
"ExB15","Food","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Food","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Food","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Food","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Food","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Food","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Food","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Food","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Food","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Food","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Food","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Food","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Mnfcs","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Mnfcs","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Mnfcs","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Mnfcs","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Mnfcs","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Mnfcs","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Mnfcs","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Mnfcs","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Mnfcs","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Mnfcs","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Mnfcs","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Mnfcs","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Svces","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Svces","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Svces","TOTAL","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Svces","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Svces","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Svces","to changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Svces","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Svces","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Svces","txs changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Svces","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"SSA"
"ExB15","Svces","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"EU"
"ExB15","Svces","tms changes","CNTtech_ao","CNTtech_ao","CNTtech_ao","CNTtech_ao",0,"ROW"
"ExB15","Food","TOTAL","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"SSA"
"ExB15","Food","TOTAL","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"EU"
"ExB15","Food","TOTAL","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"ROW"
"ExB15","Food","to changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"SSA"
"ExB15","Food","to changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"EU"
"ExB15","Food","to changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"ROW"
"ExB15","Food","txs changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"SSA"
"ExB15","Food","txs changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"EU"
"ExB15","Food","txs changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"ROW"
"ExB15","Food","tms changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"SSA"
"ExB15","Food","tms changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"EU"
"ExB15","Food","tms changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"ROW"
"ExB15","Mnfcs","TOTAL","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"SSA"
"ExB15","Mnfcs","TOTAL","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"EU"
"ExB15","Mnfcs","TOTAL","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"ROW"
"ExB15","Mnfcs","to changes","CNTtech_ava","CNTtech_ava","CNTtech_ava","CNTtech_ava",0,"SSA"
